 endoglycosylceramidase activity,,,,,,,,,,,,,,
" exo-1,4-beta-D-glucosaminidase activity",0.318,1.713,0.504,0.9339999999999999,1.9859999999999998,1.0819999999999999,0.3,0.5700000000000001,1.0270000000000001,0.324,0.797,0.29100000000000004,0.9119999999999999,0.0
 exo-poly-alpha-galacturonosidase activity,0.8920000000000001,6.207,10.706,12.367,5.49,8.738,7.314,4.11,4.14,1.811,1.7730000000000001,1.827,1.806,0.9410000000000001
" fructan beta-(2,1)-fructosidase activity",,,,,,,,,,,,,,
" fructan beta-(2,6)-fructosidase activity",,,,,,,,,,,,,,
 fructan beta-fructosidase activity,0.257,0.158,0.6120000000000001,0.315,0.542,3.949,4.4399999999999995,3.5399999999999996,2.1590000000000003,0.7969999999999999,0.796,0.873,0.762,0.28600000000000003
 fucoidanase activity,,,,,,,,,,,,,,
 fucosidase activity,0.122,0.226,0.492,0.36599999999999994,1.2160000000000002,0.528,19.928,10.395,2.4739999999999998,0.4580000000000001,1.7360000000000002,0.37,0.193,0.022000000000000002
 galactosidase activity,,,,,,,,,,,,,,
 galactosylceramidase activity,,,,,,,,,,,,,,
 galactosylgalactosylglucosylceramidase activity,,,,,,,,,,,,,,
" galacturan 1,4-alpha-galacturonidase activity",0.33,1.003,1.092,1.4260000000000002,0.44599999999999995,0.221,5.1259999999999994,0.536,0.6789999999999999,0.45599999999999996,2.8710000000000004,0.254,0.34099999999999997,0.23300000000000004
" GDP-2,4-diacetamido-2,4,6-trideoxy-alpha-D-glucopyranose hydrolase/2-epimerase activity",,,,,,,,,,,,,,
" glucan 1,4-alpha-maltohexaosidase activity",0.073,0.237,0.456,0.429,0.38,0.389,0.62,0.503,0.32299999999999995,0.271,0.19699999999999998,0.209,0.175,0.085
" glucan 1,4-alpha-maltohydrolase activity",1.784,0.7200000000000001,0.804,0.744,6.988999999999998,2.984,6.916,1.769,3.1789999999999994,1.7699999999999996,6.23,3.6350000000000007,1.822,2.0530000000000004
" glucan 1,4-alpha-maltotetraohydrolase activity",,,,,,,,,,,,,,
" glucan 1,4-alpha-maltotriohydrolase activity",0.0,0.0,0.0,0.0,0.0,0.504,0.0,0.705,0.0,0.0,0.0,0.0,0.0,0.0
" glucan 1,6-alpha-isomaltosidase activity",,,,,,,,,,,,,,
 glucosidase activity,6.715999999999999,4.078,14.605,20.12,181.80199999999996,43.53899999999998,10.824000000000002,16.631999999999998,11.645000000000003,4.289,4.878,2.1809999999999996,2.124,1.121
 glucosinolate glucohydrolase activity,,,,,,,,,,,,,,
 glucosylceramidase activity,3.017,7.190999999999997,14.101999999999999,22.248000000000008,14.319999999999999,14.775,49.22300000000002,58.531000000000006,20.609,9.385000000000003,4.491999999999998,3.835,2.422,1.7580000000000002
 glucuronosyl-disulfoglucosamine glucuronidase activity,,,,,,,,,,,,,,
 glycopeptide alpha-N-acetylgalactosaminidase activity,0.648,0.36000000000000004,0.5880000000000001,1.6659999999999997,22.699,1.7580000000000002,1.2279999999999993,0.571,0.533,0.613,0.814,1.328,0.825,0.22200000000000003
 glycosylceramidase activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.552,0.6559999999999999,0.0,1.0,0.0,0.0
 glycuronidase activity,,,,,,,,,,,,,,
 glycyrrhizinate beta-glucuronidase activity,,,,,,,,,,,,,,
 heparanase activity,,,,,,,,,,,,,,
 hexosaminidase activity,0.0,0.0,1.272,2.398,1.237,0.0,1.174,3.02,0.307,0.516,0.107,0.182,0.14,0.6559999999999999
 hyaluronoglucuronidase activity,,,,,,,,,,,,,,
 inulinase activity,0.0,0.0,0.0,0.0,0.0,3.3080000000000003,0.7509999999999999,0.126,0.024,0.0,0.0,0.0,0.0,0.0
 iota-carrageenase activity,,,,,,,,,,,,,,
 isoamylase (maltodextrin-releasing) activity,,,,,,,,,,,,,,
 isoamylase activity,0.244,3.266,2.8920000000000003,4.037999999999999,24.347,13.614,1.351,1.972,0.824,1.6980000000000002,2.6490000000000005,1.5010000000000001,0.892,0.053
 isoflavone-7-O-glucoside beta-glucosidase activity,,,,,,,,,,,,,,
 isopullulanase activity,,,,,,,,,,,,,,
 kappa-carrageenase activity,0.098,0.192,0.156,0.139,0.315,0.252,0.34700000000000003,0.99,0.728,0.455,0.313,0.282,0.228,0.085
 L-iduronidase activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,0.0
 lactase activity,,,,,,,,,,,,,,
 lacto-N-biosidase activity,,,,,,,,,,,,,,
 lambda-carrageenase activity,,,,,,,,,,,,,,
 levanase activity,0.0,0.0,0.324,0.618,0.141,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 licheninase activity,8.953999999999997,12.674,19.226,24.925,40.535999999999994,36.568999999999996,3034.023,3868.1139999999996,3200.279,219.00100000000006,62.65999999999999,46.466000000000015,26.766000000000002,6.094999999999999
 limit dextrinase activity,0.9039999999999999,0.5840000000000001,0.5760000000000003,1.74,0.833,2.271,7.961000000000001,4.292999999999999,3.2349999999999994,1.12,1.4880000000000004,1.6010000000000004,4.252000000000002,0.252
 linalyl 6-O-alpha-L-arabinopyranosyl-beta-D-glucopyranoside glucosidase (Yabukita) activity,,,,,,,,,,,,,,
 negative regulation of lysozyme activity,,,,,,,,,,,,,,
 lysozyme inhibitor activity,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.282,0.0,0.113,0.0,0.0,0.0,0.096,0.106
 positive regulation of lysozyme activity,,,,,,,,,,,,,,
" mannan 1,4-mannobiosidase activity",,,,,,,,,,,,,,
 mannosidase activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22399999999999998,0.0,0.0,0.0
 mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity,2.5440000000000005,62.14999999999999,25.61199999999999,15.22,49.408,22.887999999999998,9.059999999999999,0.328,0.089,0.026000000000000002,0.045,0.0,0.018000000000000002,0.138
 methyl beta-D-glucoside 6-phosphate glucohydrolase activity,3.022,7.986999999999998,46.32100000000002,88.37499999999994,1079.0760000000007,96.476,27.381,13.784000000000004,16.502999999999997,6.092999999999999,7.3839999999999995,7.053,7.188000000000001,7.905
 mucinaminylserine mucinaminidase activity,0.648,0.36000000000000004,0.5880000000000001,1.6659999999999997,22.699,1.7580000000000002,1.2279999999999993,0.571,0.533,0.613,0.814,1.328,0.825,0.22200000000000003
 mycodextranase activity,,,,,,,,,,,,,,
" N,N'-diacetylchitobiose synthase activity",,,,,,,,,,,,,,
 N-acetyl-beta-D-galactosaminidase activity,30.914999999999996,64.86800000000002,119.251,139.05300000000003,490.85000000000014,135.30399999999997,233.07899999999995,163.59800000000004,123.01800000000001,82.50300000000001,74.75400000000003,45.73300000000009,38.07900000000003,22.142000000000014
 neo-lambda-carrahexaose hydrolase activity,,,,,,,,,,,,,,
" neoagarobiose 1,3-alpha-3,6-anhydro-L-galactosidase activity",,,,,,,,,,,,,,
" neoagarohexaose 1,3-alpha-3,6-anhydro-L-galactosidase activity",,,,,,,,,,,,,,
" neoagarotetraose 1,3-alpha-3,6-anhydro-L-galactosidase activity",,,,,,,,,,,,,,
 neopullulanase activity,2.8479999999999985,9.937000000000003,17.18399999999999,27.322,20.313999999999997,34.34899999999999,60.61100000000002,33.376,21.932999999999993,8.346000000000004,8.038999999999998,11.349,7.409000000000002,2.977999999999999
 oligosaccharide reducing-end xylanase activity,0.0,0.203,2.5439999999999996,2.548,83.87700000000001,58.604,1.4369999999999996,0.34400000000000003,0.28300000000000003,0.07,0.07200000000000001,0.118,0.15000000000000005,0.0
 oligoxyloglucan reducing-end-specific cellobiohydrolase activity,1.247,0.39399999999999996,0.48,0.417,0.217,0.48300000000000004,1.559,3.4550000000000005,2.061,2.52,2.678,0.747,1.2890000000000001,0.6130000000000001
 peptidoglycan beta-N-acetylmuramidase activity,,,,,,,,,,,,,,
 phytoceramidase activity,0.098,0.192,0.312,0.45399999999999996,0.195,0.483,0.526,0.52,0.744,0.648,0.456,0.17300000000000001,0.272,0.011000000000000001
 poly(ADP-ribose) glycohydrolase activity,0.44099999999999995,1.7260000000000004,1.416,1.9660000000000002,1.3890000000000002,2.1280000000000006,7.029000000000001,5.5040000000000004,1.8970000000000002,1.8660000000000005,2.273,1.9350000000000005,1.7469999999999999,0.341
 polygalacturonase activity,1.137,6.782,15.411,17.741999999999997,6.673000000000001,10.607999999999999,13.087,4.664000000000001,4.463,2.1710000000000003,2.2110000000000003,3.536,2.191,1.005
 polymannuronate hydrolase activity,,,,,,,,,,,,,,
 pullulanase activity,58.27100000000001,70.20300000000002,97.47200000000001,141.18099999999987,581.4229999999997,154.30799999999996,119.01000000000006,99.651,89.314,42.333,73.47300000000006,53.74700000000002,58.41500000000003,34.237
 quercitrinase activity,,,,,,,,,,,,,,
 scopolin beta-glucosidase activity,30.585999999999988,31.953999999999997,45.19499999999997,69.14099999999993,91.0540000000001,113.86799999999987,154.82799999999997,167.15100000000012,111.96700000000006,50.77699999999997,57.70600000000002,56.505000000000045,39.10000000000008,22.19600000000002
 thioglucosidase activity,,,,,,,,,,,,,,
 trehalase activity,4.148,2.85,0.0,0.0,0.0,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" UDP-N,N'-diacetylbacillosamine 2-epimerase activity",0.514,0.26,0.48,1.224,3.775,2.331,1.662,3.4879999999999995,0.9950000000000001,0.0,0.0,0.29000000000000004,0.385,0.0
 unsaturated chondroitin disaccharide hydrolase activity,0.073,2.929,0.14400000000000002,0.353,1.085,0.2,4.093000000000001,2.7179999999999995,0.534,0.08800000000000001,0.23199999999999998,0.1,0.096,0.042
 unsaturated rhamnogalacturonyl hydrolase activity,0.135,1.3410000000000002,2.9160000000000004,2.598,5.317,8.876,7.667999999999999,4.605,0.72,1.96,0.17,0.273,0.149,0.064
" xylan alpha-1,2-glucuronosidase activity",1.198,1.7579999999999998,3.516,6.915,13.01,3.7410000000000005,7.002,1.4509999999999998,2.3280000000000003,0.972,1.395,0.863,0.692,2.856
 xylanase activity,,,,,,,,,,,,,,
" xyloglucan 1,6-alpha-xylosidase activity",0.0,0.0,0.444,0.40399999999999997,1.1820000000000002,1.104,9.312000000000001,0.0,0.986,0.0,0.349,0.0,0.41200000000000003,0.0
 beta-alanyl-dopamine hydrolase activity,,,,,,,,,,,,,,
 beta-alanyl-histamine hydrolase activity,,,,,,,,,,,,,,
 coenzyme F390-A hydrolase activity,,,,,,,,,,,,,,
 coenzyme F390-G hydrolase activity,,,,,,,,,,,,,,
 cytosine C-5 DNA demethylase activity,,,,,,,,,,,,,,
 deacetylase activity,3.9129999999999994,2.8610000000000007,3.3000000000000003,4.391,4.1530000000000005,6.157,42.692,11.768999999999997,7.067000000000001,3.0340000000000003,2.3369999999999997,4.718000000000001,6.779000000000002,2.2960000000000003
 deaminase activity,12.23500000000001,19.17299999999999,24.503999999999994,41.87799999999999,53.98199999999998,62.136999999999986,48.16500000000004,49.326,32.335999999999984,16.52599999999999,30.638999999999985,20.37299999999999,16.717000000000002,7.230000000000003
 GPI-anchor transamidase activity,,,,,,,,,,,,,,
" hydrolase activity, acting on acid anhydrides",6.5070000000000014,17.479000000000006,24.312,27.874999999999996,13.118000000000004,23.846,26.272000000000006,19.224,26.237000000000002,12.912,13.703999999999999,10.908000000000001,9.152999999999997,4.068
" hydrolase activity, acting on acid carbon-carbon bonds",,,,,,,,,,,,,,
" hydrolase activity, acting on acid carbon-phosphorus bonds",,,,,,,,,,,,,,
" hydrolase activity, acting on acid halide bonds",,,,,,,,,,,,,,
" hydrolase activity, acting on acid phosphorus-nitrogen bonds",,,,,,,,,,,,,,
" hydrolase activity, acting on acid sulfur-nitrogen bonds",,,,,,,,,,,,,,
" hydrolase activity, acting on acid sulfur-sulfur bonds",,,,,,,,,,,,,,
" hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",126.56100000000025,192.69799999999984,322.5230000000009,425.39100000000013,820.0249999999997,638.7999999999993,3031.8329999999974,315.49000000000046,343.5660000000001,226.07199999999995,257.40899999999965,227.1979999999997,203.14900000000011,110.56099999999985
" hydrolase activity, acting on carbon-sulfur bonds",,,,,,,,,,,,,,
" hydrolase activity, acting on ester bonds",10.680999999999997,26.072,45.61800000000001,64.08,51.944,72.07699999999998,122.78000000000004,55.44400000000003,38.36999999999999,17.345000000000002,22.153,19.399000000000004,17.515000000000008,15.127000000000008
" hydrolase activity, acting on ether bonds",,,,,,,,,,,,,,
" hydrolase activity, acting on glycosyl bonds",344.47499999999985,335.67000000000104,334.2310000000005,344.3189999999998,271.4029999999997,319.75899999999984,998.2860000000021,544.2519999999982,661.0859999999999,584.5670000000003,599.6709999999986,510.7089999999997,500.27799999999985,335.42499999999956
 negative regulation of hydrolase activity,0.0,0.0,0.0,0.05,0.0,0.179,0.77,0.10099999999999999,0.04,1.716,0.555,0.32700000000000007,0.33299999999999996,0.137
 palmitoyl hydrolase activity,,,,,,,,,,,,,,
 peptidase activity,205.7760000000002,368.1850000000003,699.1129999999995,895.6610000000007,2565.651999999999,1033.9390000000003,1027.708,594.0510000000007,576.3749999999989,392.29200000000054,499.71599999999944,409.99799999999965,362.5560000000001,176.631
 positive regulation of hydrolase activity,3.1690000000000005,10.745000000000001,8.389,12.895999999999997,7.533,11.994,13.001999999999999,7.198999999999999,11.183,2.748,3.034,4.337,2.35,1.027
 regulation of hydrolase activity,,,,,,,,,,,,,,
 ubiquitinyl hydrolase activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0
" hydrolase activity, hydrolyzing N-glycosyl compounds",17.198999999999995,40.54100000000001,52.05800000000003,66.51899999999999,48.17700000000001,79.53600000000002,95.609,66.34300000000002,49.127999999999965,28.891000000000012,34.025000000000034,27.243000000000013,28.033999999999995,16.577000000000012
" hydrolase activity, hydrolyzing O-glycosyl compounds",61.85699999999994,138.99599999999992,225.5840000000004,330.6469999999994,1297.7910000000008,848.5829999999984,455.1169999999997,204.83199999999997,139.37100000000004,85.56899999999996,86.61200000000005,77.87200000000001,74.16600000000003,45.38000000000001
 sulfoquinovosidase activity,0.0,0.0,0.588,0.20199999999999999,1.931,0.7669999999999999,0.009000000000000001,0.0,0.315,0.0,0.331,0.637,0.158,0.0
 beta-alanyl-dopamine synthase activity,,,,,,,,,,,,,,
 delta-(L-alpha-aminoadipyl)-L-cysteinyl-D-valine synthetase activity,,,,,,,,,,,,,,
" ligase activity, forming carbon-carbon bonds",,,,,,,,,,,,,,
" ligase activity, forming carbon-nitrogen bonds",23.339000000000002,49.117999999999995,60.089000000000006,70.601,119.382,93.21499999999999,151.15800000000007,76.72700000000005,69.46700000000003,48.119999999999976,34.694,39.16500000000002,41.44199999999999,21.300000000000008
" ligase activity, forming carbon-oxygen bonds",,,,,,,,,,,,,,
" ligase activity, forming carbon-sulfur bonds",,,,,,,,,,,,,,
" ligase activity, forming nitrogen-metal bonds",,,,,,,,,,,,,,
" ligase activity, forming phosphoric ester bonds",,,,,,,,,,,,,,
 ligase inhibitor activity,,,,,,,,,,,,,,
 ligase regulator activity,,,,,,,,,,,,,,
 negative regulation of ligase activity,,,,,,,,,,,,,,
 O antigen ligase activity,,,,,,,,,,,,,,
 positive regulation of ligase activity,0.0,0.0,0.0,0.0,0.0,0.914,0.0,0.0,0.0,0.0,0.0,0.0,2.306,0.0
 regulation of ligase activity,,,,,,,,,,,,,,
 tRNA-specific 2-thiouridylase activity,,,,,,,,,,,,,,
" (4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase activity",,,,,,,,,,,,,,
 4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase activity,,,,,,,,,,,,,,
 cis-trans isomerase activity,,,,,,,,,,,,,,
 dihydroneopterin triphosphate 2'-epimerase activity,,,,,,,,,,,,,,
 DNA topoisomerase activity,3.635,1.2850000000000001,0.492,1.9559999999999997,1.409,1.765,2.122,3.776,1.2690000000000001,1.121,1.806,3.065000000000001,1.7620000000000005,2.667
 eoxin A4 synthase activity,,,,,,,,,,,,,,
 hepoxilin A3 synthase activity,,,,,,,,,,,,,,
 hexulose-6-phosphate isomerase activity,0.575,0.271,0.708,0.846,1.2480000000000002,1.365,1.831,3.0700000000000003,4.334,3.29,1.996,1.4820000000000002,1.665,0.412
 intramolecular lyase activity,3.843,7.580999999999998,7.655999999999997,15.255000000000004,14.778,27.762000000000004,11.788999999999998,4.202,2.9499999999999997,2.04,1.7440000000000002,1.346,1.043,0.18
 intramolecular oxidoreductase activity,,,,,,,,,,,,,,
 intramolecular transferase activity,1.5050000000000001,3.505,3.8040000000000003,4.544,8.017000000000001,7.0809999999999995,5.6499999999999995,17.717000000000006,5.5969999999999995,2.566,3.365,2.4909999999999997,1.8070000000000004,1.545
